epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.6094,2.05052,2.3057,1.64699,0.41301,0.51527,0.42084,0.18516,1.96433,1.87926,1.58499,0.000414258,0.000414258,0.000414258
2,55.825,1.89772,1.76057,1.46576,0.36558,0.52128,0.41382,0.1846,1.94275,1.84004,1.50728,0.000706286,0.000706286,0.000706286
3,80.9602,1.88558,1.7092,1.4338,0.38544,0.56748,0.44425,0.19909,1.94326,1.85035,1.48018,0.000873314,0.000873314,0.000873314
4,105.926,1.85006,1.64793,1.41795,0.45708,0.57118,0.46037,0.21011,1.93162,1.6416,1.48205,0.0006875,0.0006875,0.0006875
5,131.262,1.82369,1.59795,1.3974,0.46954,0.59604,0.48954,0.22793,1.88856,1.6209,1.46452,0.0005,0.0005,0.0005
6,156.224,1.79112,1.54996,1.37376,0.46542,0.56982,0.49565,0.23991,1.84443,1.57512,1.42132,0.0003125,0.0003125,0.0003125
