epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.5358,2.01445,2.31371,1.70488,0.39112,0.50035,0.40322,0.1774,2.01255,1.86918,1.66629,0.000415763,0.000415763,0.000415763
2,105.928,1.89812,1.82354,1.54883,0.43922,0.54482,0.44489,0.2021,1.94337,1.83786,1.63512,0.000738781,0.000738781,0.000738781
3,156.128,1.87658,1.77067,1.53905,0.40166,0.56671,0.46076,0.20966,1.90627,1.75488,1.56524,0.00096805,0.00096805,0.00096805
4,207.016,1.84785,1.73351,1.50843,0.44202,0.55029,0.46066,0.21737,1.88834,1.71069,1.55343,0.000828125,0.000828125,0.000828125
5,255.879,1.83327,1.68168,1.49655,0.44829,0.56765,0.47081,0.22033,1.90144,1.6536,1.52619,0.0006875,0.0006875,0.0006875
6,304.267,1.79869,1.62925,1.46779,0.45906,0.58808,0.48716,0.23811,1.85786,1.61693,1.52724,0.000546875,0.000546875,0.000546875
7,352.399,1.7766,1.59637,1.45657,0.47344,0.58254,0.49661,0.23115,1.86331,1.59082,1.52285,0.00040625,0.00040625,0.00040625
8,401.965,1.75754,1.56918,1.45245,0.48026,0.59589,0.51073,0.24753,1.81668,1.58567,1.48628,0.000265625,0.000265625,0.000265625
