epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.5221,2.0639,2.3118,1.64287,0.36776,0.54242,0.41839,0.18394,2.02887,1.90407,1.53103,0.000414863,0.000414863,0.000414863
2,60.5279,1.91652,1.79078,1.47747,0.44023,0.52936,0.42844,0.18899,2.00726,1.86366,1.51578,0.000748377,0.000748377,0.000748377
3,87.6863,1.89888,1.73786,1.45708,0.41999,0.52678,0.43699,0.18969,1.93952,1.76281,1.50123,0.000998557,0.000998557,0.000998557
4,115.549,1.8661,1.67101,1.44023,0.37442,0.55845,0.4322,0.19096,1.97313,1.72658,1.51281,0.000875,0.000875,0.000875
5,143.45,1.84683,1.63029,1.42059,0.46282,0.5472,0.45998,0.20715,1.94632,1.71139,1.49001,0.00075,0.00075,0.00075
6,170.804,1.81897,1.60068,1.39206,0.46538,0.58026,0.4938,0.23224,1.90289,1.59814,1.45181,0.000625,0.000625,0.000625
7,198.987,1.79791,1.56624,1.38608,0.46258,0.55123,0.48878,0.23175,1.8694,1.62408,1.44353,0.0005,0.0005,0.0005
8,226.459,1.76353,1.52991,1.37308,0.44328,0.57714,0.49221,0.23266,1.88408,1.59573,1.42994,0.000375,0.000375,0.000375
9,254.635,1.74746,1.50345,1.36335,0.49638,0.58512,0.51914,0.25024,1.83632,1.55045,1.41851,0.00025,0.00025,0.00025
