epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.5655,2.0639,2.3118,1.64287,0.36776,0.54242,0.41839,0.18394,2.02887,1.90407,1.53103,0.000414863,0.000414863,0.000414863
2,62.7589,1.91001,1.78743,1.47675,0.41301,0.52642,0.43699,0.19405,1.99445,1.76367,1.51575,0.0007068,0.0007068,0.0007068
3,90.4414,1.88793,1.71496,1.44546,0.44045,0.5391,0.44079,0.19171,1.9701,1.73328,1.46392,0.000873737,0.000873737,0.000873737
4,119.584,1.84217,1.66386,1.42778,0.38134,0.55376,0.43863,0.19339,1.94974,1.70827,1.4797,0.0006875,0.0006875,0.0006875
5,148.375,1.82184,1.59504,1.40358,0.47424,0.55305,0.47729,0.22117,1.89902,1.65141,1.46008,0.0005,0.0005,0.0005
6,176.416,1.78607,1.55401,1.37554,0.50215,0.57909,0.50569,0.24082,1.88204,1.56099,1.43864,0.0003125,0.0003125,0.0003125
