epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.2602,2.86667,4.35653,3.61153,0.0533,0.15321,0.03326,0.01037,2.38149,4.52657,2.80772,0.000414863,0.000414863,0.000414863
2,61.414,2.48568,3.50225,2.77589,0.17763,0.18241,0.09278,0.03044,2.16665,2.8844,2.50596,0.000822535,0.000822535,0.000822535
3,89.5656,2.32816,3.12892,2.52501,0.07337,0.3251,0.06294,0.01896,2.24963,3.66408,2.51935,0.00119478,0.00119478,0.00119478
4,116.689,2.21022,2.92267,2.38185,0.31562,0.32646,0.25079,0.09254,2.08126,2.51706,2.28119,0.00113183,0.00113183,0.00113183
5,143.99,2.13118,2.74694,2.27826,0.32802,0.40857,0.29889,0.1195,2.04127,2.33216,2.21155,0.00104527,0.00104527,0.00104527
6,172.079,1.95258,2.5082,2.12093,0.34463,0.39268,0.31762,0.12239,2.06391,2.28754,2.15102,0.000940625,0.000940625,0.000940625
7,198.518,1.92933,2.3486,2.07182,0.33396,0.44043,0.3448,0.14636,1.98836,2.23757,2.04878,0.000822454,0.000822454,0.000822454
8,225.135,1.92211,2.2453,2.03068,0.37752,0.43431,0.3581,0.15017,2.00153,2.15323,2.10632,0.000695927,0.000695927,0.000695927
9,251.679,1.88066,2.16317,1.98014,0.40697,0.46987,0.39038,0.16878,1.97651,2.0628,2.02339,0.000566573,0.000566573,0.000566573
10,278.194,1.86227,2.10069,1.95441,0.37028,0.49034,0.38788,0.1697,1.95345,2.06542,2.0127,0.000440046,0.000440046,0.000440046
11,304.471,1.85427,2.05996,1.93169,0.4101,0.50523,0.40721,0.1757,1.96217,1.9956,1.99529,0.000321875,0.000321875,0.000321875
12,331.546,1.84524,2.0189,1.91014,0.41405,0.51439,0.42073,0.1825,1.94136,1.97773,1.97809,0.000217225,0.000217225,0.000217225
13,358.233,1.82906,1.98039,1.89779,0.43738,0.52447,0.43798,0.18813,1.93754,1.95948,1.96366,0.000130671,0.000130671,0.000130671
14,385.343,1.82357,1.95516,1.87656,0.42506,0.52628,0.42739,0.18778,1.92161,1.94967,1.95595,6.59937e-05,6.59937e-05,6.59937e-05
15,412.088,1.81028,1.95138,1.87696,0.42132,0.54882,0.43328,0.19156,1.91905,1.93497,1.94792,2.60212e-05,2.60212e-05,2.60212e-05
