epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.3329,2.01539,2.33012,1.68974,0.37146,0.47184,0.38172,0.15959,2.06707,2.00654,1.68094,0.000415462,0.000415462,0.000415462
2,85.2009,1.89633,1.82227,1.55048,0.42163,0.56218,0.45854,0.20938,1.921,1.78497,1.5748,0.000738515,0.000738515,0.000738515
3,124.826,1.88513,1.7755,1.52946,0.40239,0.5914,0.45769,0.21068,1.90001,1.6874,1.54376,0.000967817,0.000967817,0.000967817
4,164.691,1.85373,1.71212,1.5119,0.44686,0.58028,0.46669,0.22081,1.90328,1.64769,1.54005,0.000828125,0.000828125,0.000828125
5,204.12,1.82823,1.66005,1.4873,0.45373,0.55596,0.47499,0.21789,1.92953,1.6702,1.55374,0.0006875,0.0006875,0.0006875
6,242.922,1.7955,1.62526,1.46748,0.45155,0.57944,0.49293,0.22392,1.90746,1.60473,1.54387,0.000546875,0.000546875,0.000546875
7,283.1,1.77057,1.58015,1.4565,0.46428,0.60006,0.50359,0.23676,1.85013,1.58613,1.50283,0.00040625,0.00040625,0.00040625
8,321.8,1.74285,1.54202,1.43783,0.486,0.58322,0.51937,0.25154,1.8158,1.55565,1.49473,0.000265625,0.000265625,0.000265625
