epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.0192,1.99277,14.1696,1.78443,0.37409,0.50201,0.40472,0.1775,1.94172,11.4387,1.61855,0.000415462,0.000415462,0.000415462
2,84.7986,1.88319,11.0145,1.61912,0.37966,0.51987,0.41212,0.18611,1.93968,11.0893,1.6222,0.000719197,0.000719197,0.000719197
3,124.157,1.86083,10.615,1.5948,0.43981,0.56355,0.46878,0.21391,1.90424,10.4448,1.59791,0.000909837,0.000909837,0.000909837
4,163.546,1.84827,10.2337,1.57944,0.44189,0.56366,0.47168,0.22192,1.91705,10.136,1.58625,0.000741071,0.000741071,0.000741071
