epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.5795,2.07423,23.8266,1.79934,0.3982,0.44947,0.36981,0.16199,1.98231,19.439,1.64827,0.000414258,0.000414258,0.000414258
2,54.8117,1.89677,18.2707,1.58946,0.41521,0.51607,0.44165,0.19042,2.09139,17.8406,1.74516,0.000737446,0.000737446,0.000737446
3,79.7061,1.91261,17.7532,1.56201,0.36849,0.50171,0.40825,0.18119,2.0574,18.6935,1.6542,0.000966883,0.000966883,0.000966883
4,104.446,1.87842,16.9645,1.53557,0.43581,0.51802,0.44054,0.19205,2.00938,18.3162,1.62072,0.000828125,0.000828125,0.000828125
5,135.386,1.84628,16.54,1.50385,0.42772,0.54174,0.44173,0.19898,1.96624,17.1138,1.55387,0.0006875,0.0006875,0.0006875
6,163.608,1.80933,16.0818,1.47823,0.44205,0.56507,0.47659,0.21746,1.94234,16.3957,1.57655,0.000546875,0.000546875,0.000546875
